SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftColors	rightColors	TOA	Mask	SOA	Blocked
3	22-May-16	23	blue	k	1	0.537	A	C	r	b	2000	1	6	1
3	22-May-16	24	blue	k	1	0.6636	C	B	b	r	2000	1	6	1
3	22-May-16	25	blue	l	1	0.4893	A	D	r	b	2000	1	6	1
3	22-May-16	26	blue	k	1	0.5849	D	C	r	b	2000	1	6	1
3	22-May-16	27	blue	a	1	0.5934	A	D	b	r	2000	1	6	1
3	22-May-16	28	blue	a	1	0.5364	D	A	r	b	2000	1	6	1
3	22-May-16	29	blue	k	1	0.6648	B	C	r	b	2000	1	6	1
3	22-May-16	30	blue	s	1	0.7212	D	B	r	b	2000	1	6	1
3	22-May-16	31	blue	l	1	0.5611	A	D	r	b	2000	1	6	1
3	22-May-16	32	blue	s	1	0.6738	B	D	b	r	2000	1	6	1
3	22-May-16	1	Red	s	1	0.5274	B	C	r	b	2000	1	6	1
